Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
557,1,47.4215,0.02801,42.108,43.437,44.765,46.093,47.422,48.75,50.078,51.406,52.735
558,1,47.4269,0.02801,42.113,43.442,44.77,46.098,47.427,48.755,50.084,51.412,52.741
559,1,47.4324,0.02801,42.118,43.447,44.775,46.104,47.432,48.761,50.09,51.418,52.747
560,1,47.4378,0.02801,42.123,43.452,44.78,46.109,47.438,48.767,50.095,51.424,52.753
561,1,47.4432,0.02801,42.128,43.457,44.785,46.114,47.443,48.772,50.101,51.43,52.759
562,1,47.4487,0.02801,42.133,43.462,44.791,46.12,47.449,48.778,50.107,51.436,52.765
563,1,47.4541,0.02801,42.137,43.467,44.796,46.125,47.454,48.783,50.112,51.442,52.771
564,1,47.4595,0.02801,42.142,43.471,44.801,46.13,47.46,48.789,50.118,51.448,52.777
565,1,47.4649,0.02802,42.145,43.475,44.805,46.135,47.465,48.795,50.125,51.455,52.785
566,1,47.4703,0.02802,42.15,43.48,44.81,46.14,47.47,48.8,50.131,51.461,52.791
567,1,47.4756,0.02802,42.155,43.485,44.815,46.145,47.476,48.806,50.136,51.466,52.797
568,1,47.481,0.02802,42.159,43.49,44.82,46.151,47.481,48.811,50.142,51.472,52.803
569,1,47.4863,0.02802,42.164,43.495,44.825,46.156,47.486,48.817,50.147,51.478,52.809
570,1,47.4917,0.02802,42.169,43.5,44.83,46.161,47.492,48.822,50.153,51.484,52.815
571,1,47.497,0.02802,42.174,43.504,44.835,46.166,47.497,48.828,50.159,51.49,52.82
572,1,47.5023,0.02802,42.178,43.509,44.84,46.171,47.502,48.833,50.164,51.495,52.826
573,1,47.5077,0.02802,42.183,43.514,44.845,46.177,47.508,48.839,50.17,51.501,52.832
574,1,47.513,0.02802,42.188,43.519,44.85,46.182,47.513,48.844,50.176,51.507,52.838
575,1,47.5183,0.02803,42.191,43.522,44.854,46.186,47.518,48.85,50.182,51.514,52.846
576,1,47.5236,0.02803,42.195,43.527,44.859,46.192,47.524,48.856,50.188,51.52,52.852
577,1,47.5288,0.02803,42.2,43.532,44.864,46.197,47.529,48.861,50.193,51.525,52.858
578,1,47.5341,0.02803,42.205,43.537,44.869,46.202,47.534,48.866,50.199,51.531,52.864
579,1,47.5394,0.02803,42.209,43.542,44.874,46.207,47.539,48.872,50.204,51.537,52.87
580,1,47.5446,0.02803,42.214,43.547,44.879,46.212,47.545,48.877,50.21,51.543,52.875
581,1,47.5498,0.02803,42.219,43.551,44.884,46.217,47.55,48.883,50.215,51.548,52.881
582,1,47.5551,0.02803,42.223,43.556,44.889,46.222,47.555,48.888,50.221,51.554,52.887
583,1,47.5603,0.02803,42.228,43.561,44.894,46.227,47.56,48.893,50.227,51.56,52.893
584,1,47.5655,0.02804,42.231,43.564,44.898,46.232,47.566,48.899,50.233,51.567,52.9
585,1,47.5707,0.02804,42.235,43.569,44.903,46.237,47.571,48.905,50.238,51.572,52.906
586,1,47.5759,0.02804,42.24,43.574,44.908,46.242,47.576,48.91,50.244,51.578,52.912
587,1,47.5811,0.02804,42.244,43.579,44.913,46.247,47.581,48.915,50.249,51.584,52.918
588,1,47.5863,0.02804,42.249,43.583,44.918,46.252,47.586,48.921,50.255,51.589,52.924
589,1,47.5915,0.02804,42.254,43.588,44.923,46.257,47.592,48.926,50.26,51.595,52.929
590,1,47.5966,0.02804,42.258,43.593,44.927,46.262,47.597,48.931,50.266,51.6,52.935
591,1,47.6018,0.02804,42.263,43.598,44.932,46.267,47.602,48.937,50.271,51.606,52.941
592,1,47.6069,0.02804,42.267,43.602,44.937,46.272,47.607,48.942,50.277,51.612,52.946
593,1,47.612,0.02805,42.27,43.605,44.941,46.276,47.612,48.948,50.283,51.619,52.954
594,1,47.6172,0.02805,42.275,43.61,44.946,46.282,47.617,48.953,50.289,51.624,52.96
595,1,47.6223,0.02805,42.279,43.615,44.951,46.286,47.622,48.958,50.294,51.63,52.966
596,1,47.6274,0.02805,42.284,43.62,44.956,46.291,47.627,48.963,50.299,51.635,52.971
597,1,47.6325,0.02805,42.288,43.624,44.96,46.296,47.632,48.969,50.305,51.641,52.977
598,1,47.6376,0.02805,42.293,43.629,44.965,46.301,47.638,48.974,50.31,51.646,52.983
599,1,47.6427,0.02805,42.297,43.634,44.97,46.306,47.643,48.979,50.315,51.652,52.988
600,1,47.6478,0.02805,42.302,43.638,44.975,46.311,47.648,48.984,50.321,51.657,52.994
601,1,47.6528,0.02805,42.306,43.643,44.979,46.316,47.653,48.989,50.326,51.663,52.999
602,1,47.6579,0.02805,42.311,43.647,44.984,46.321,47.658,48.995,50.332,51.668,53.005
603,1,47.663,0.02806,42.313,43.651,44.988,46.326,47.663,49,50.338,51.675,53.013
604,1,47.668,0.02806,42.318,43.655,44.993,46.33,47.668,49.006,50.343,51.681,53.018
605,1,47.673,0.02806,42.322,43.66,44.998,46.335,47.673,49.011,50.348,51.686,53.024
606,1,47.6781,0.02806,42.327,43.665,45.002,46.34,47.678,49.016,50.354,51.692,53.029
607,1,47.6831,0.02806,42.331,43.669,45.007,46.345,47.683,49.021,50.359,51.697,53.035
608,1,47.6881,0.02806,42.336,43.674,45.012,46.35,47.688,49.026,50.364,51.702,53.041
609,1,47.6931,0.02806,42.34,43.678,45.017,46.355,47.693,49.031,50.37,51.708,53.046
610,1,47.6981,0.02806,42.344,43.683,45.021,46.36,47.698,49.037,50.375,51.713,53.052
611,1,47.7031,0.02806,42.349,43.687,45.026,46.365,47.703,49.042,50.38,51.719,53.057
612,1,47.7081,0.02807,42.351,43.691,45.03,46.369,47.708,49.047,50.386,51.726,53.065
613,1,47.7131,0.02807,42.356,43.695,45.034,46.374,47.713,49.052,50.392,51.731,53.07
614,1,47.718,0.02807,42.36,43.7,45.039,46.379,47.718,49.057,50.397,51.736,53.076
615,1,47.723,0.02807,42.365,43.704,45.044,46.383,47.723,49.063,50.402,51.742,53.081
616,1,47.728,0.02807,42.369,43.709,45.049,46.388,47.728,49.068,50.407,51.747,53.087
617,1,47.7329,0.02807,42.373,43.713,45.053,46.393,47.733,49.073,50.413,51.752,53.092
618,1,47.7378,0.02807,42.378,43.718,45.058,46.398,47.738,49.078,50.418,51.758,53.098
619,1,47.7428,0.02807,42.382,43.722,45.063,46.403,47.743,49.083,50.423,51.763,53.103
620,1,47.7477,0.02808,42.385,43.725,45.066,46.407,47.748,49.088,50.429,51.77,53.111
621,1,47.7526,0.02808,42.389,43.73,45.071,46.412,47.753,49.093,50.434,51.775,53.116
622,1,47.7575,0.02808,42.393,43.734,45.075,46.416,47.758,49.099,50.44,51.781,53.122
623,1,47.7624,0.02808,42.398,43.739,45.08,46.421,47.762,49.104,50.445,51.786,53.127
624,1,47.7673,0.02808,42.402,43.743,45.085,46.426,47.767,49.109,50.45,51.791,53.133
625,1,47.7722,0.02808,42.406,43.748,45.089,46.431,47.772,49.114,50.455,51.797,53.138
626,1,47.7771,0.02808,42.411,43.752,45.094,46.436,47.777,49.119,50.46,51.802,53.143
627,1,47.782,0.02808,42.415,43.757,45.099,46.44,47.782,49.124,50.465,51.807,53.149
628,1,47.7868,0.02808,42.419,43.761,45.103,46.445,47.787,49.129,50.471,51.812,53.154
629,1,47.7917,0.02809,42.422,43.764,45.107,46.449,47.792,49.134,50.477,51.819,53.162
630,1,47.7965,0.02809,42.426,43.769,45.111,46.454,47.796,49.139,50.482,51.824,53.167
631,1,47.8014,0.02809,42.43,43.773,45.116,46.459,47.801,49.144,50.487,51.83,53.172
632,1,47.8062,0.02809,42.435,43.778,45.12,46.463,47.806,49.149,50.492,51.835,53.178
633,1,47.811,0.02809,42.439,43.782,45.125,46.468,47.811,49.154,50.497,51.84,53.183
634,1,47.8159,0.02809,42.443,43.786,45.13,46.473,47.816,49.159,50.502,51.845,53.188
635,1,47.8207,0.02809,42.448,43.791,45.134,46.477,47.821,49.164,50.507,51.851,53.194
636,1,47.8255,0.02809,42.452,43.795,45.139,46.482,47.826,49.169,50.512,51.856,53.199
637,1,47.8303,0.0281,42.454,43.798,45.142,46.486,47.83,49.174,50.518,51.862,53.206
638,1,47.8351,0.0281,42.458,43.803,45.147,46.491,47.835,49.179,50.523,51.868,53.212
639,1,47.8399,0.0281,42.463,43.807,45.151,46.496,47.84,49.184,50.529,51.873,53.217
640,1,47.8446,0.0281,42.467,43.811,45.156,46.5,47.845,49.189,50.533,51.878,53.222
641,1,47.8494,0.0281,42.471,43.816,45.16,46.505,47.849,49.194,50.539,51.883,53.228
642,1,47.8542,0.0281,42.475,43.82,45.165,46.509,47.854,49.199,50.544,51.888,53.233
643,1,47.859,0.0281,42.48,43.824,45.169,46.514,47.859,49.204,50.549,51.894,53.238
644,1,47.8637,0.0281,42.484,43.829,45.174,46.519,47.864,49.209,50.554,51.899,53.244
645,1,47.8685,0.0281,42.488,43.833,45.178,46.523,47.868,49.214,50.559,51.904,53.249
646,1,47.8732,0.02811,42.49,43.836,45.182,46.527,47.873,49.219,50.565,51.91,53.256
647,1,47.8779,0.02811,42.495,43.84,45.186,46.532,47.878,49.224,50.57,51.915,53.261
648,1,47.8827,0.02811,42.499,43.845,45.191,46.537,47.883,49.229,50.575,51.921,53.267
649,1,47.8874,0.02811,42.503,43.849,45.195,46.541,47.887,49.234,50.58,51.926,53.272
650,1,47.8921,0.02811,42.507,43.853,45.2,46.546,47.892,49.238,50.585,51.931,53.277
651,1,47.8968,0.02811,42.511,43.858,45.204,46.55,47.897,49.243,50.59,51.936,53.282
652,1,47.9015,0.02811,42.515,43.862,45.208,46.555,47.902,49.248,50.595,51.941,53.288
653,1,47.9062,0.02811,42.52,43.866,45.213,46.56,47.906,49.253,50.599,51.946,53.293
654,1,47.9109,0.02812,42.522,43.869,45.216,46.564,47.911,49.258,50.605,51.953,53.3
655,1,47.9156,0.02812,42.526,43.873,45.221,46.568,47.916,49.263,50.61,51.958,53.305
656,1,47.9202,0.02812,42.53,43.878,45.225,46.573,47.92,49.268,50.615,51.963,53.31
657,1,47.9249,0.02812,42.534,43.882,45.23,46.577,47.925,49.273,50.62,51.968,53.315
658,1,47.9296,0.02812,42.538,43.886,45.234,46.582,47.93,49.277,50.625,51.973,53.321
659,1,47.9342,0.02812,42.543,43.89,45.238,46.586,47.934,49.282,50.63,51.978,53.326
660,1,47.9389,0.02812,42.547,43.895,45.243,46.591,47.939,49.287,50.635,51.983,53.331
661,1,47.9435,0.02812,42.551,43.899,45.247,46.595,47.944,49.292,50.64,51.988,53.336
662,1,47.9482,0.02813,42.553,43.902,45.251,46.599,47.948,49.297,50.646,51.995,53.343
663,1,47.9528,0.02813,42.557,43.906,45.255,46.604,47.953,49.302,50.651,52,53.348
664,1,47.9574,0.02813,42.561,43.91,45.259,46.608,47.957,49.306,50.655,52.005,53.354
665,1,47.962,0.02813,42.565,43.914,45.264,46.613,47.962,49.311,50.66,52.01,53.359
666,1,47.9666,0.02813,42.569,43.919,45.268,46.617,47.967,49.316,50.665,52.015,53.364
667,1,47.9713,0.02813,42.574,43.923,45.272,46.622,47.971,49.321,50.67,52.02,53.369
668,1,47.9759,0.02813,42.578,43.927,45.277,46.626,47.976,49.325,50.675,52.025,53.374
669,1,47.9804,0.02813,42.582,43.931,45.281,46.631,47.98,49.33,50.68,52.029,53.379
670,1,47.985,0.02814,42.584,43.934,45.284,46.635,47.985,49.335,50.686,52.036,53.386
671,1,47.9896,0.02814,42.588,43.938,45.289,46.639,47.99,49.34,50.69,52.041,53.391
672,1,47.9942,0.02814,42.592,43.943,45.293,46.644,47.994,49.345,50.695,52.046,53.396
673,1,47.9988,0.02814,42.596,43.947,45.297,46.648,47.999,49.349,50.7,52.051,53.402
674,1,48.0033,0.02814,42.6,43.951,45.302,46.652,48.003,49.354,50.705,52.056,53.407
675,1,48.0079,0.02814,42.604,43.955,45.306,46.657,48.008,49.359,50.71,52.061,53.412
676,1,48.0124,0.02814,42.608,43.959,45.31,46.661,48.012,49.363,50.715,52.066,53.417
677,1,48.017,0.02814,42.612,43.963,45.315,46.666,48.017,49.368,50.719,52.071,53.422
678,1,48.0215,0.02815,42.614,43.966,45.318,46.67,48.022,49.373,50.725,52.077,53.429
679,1,48.026,0.02815,42.618,43.97,45.322,46.674,48.026,49.378,50.73,52.082,53.434
680,1,48.0306,0.02815,42.622,43.974,45.326,46.679,48.031,49.383,50.735,52.087,53.439
681,1,48.0351,0.02815,42.626,43.979,45.331,46.683,48.035,49.387,50.739,52.092,53.444
682,1,48.0396,0.02815,42.63,43.983,45.335,46.687,48.04,49.392,50.744,52.097,53.449
683,1,48.0441,0.02815,42.634,43.987,45.339,46.692,48.044,49.397,50.749,52.101,53.454
684,1,48.0486,0.02815,42.638,43.991,45.343,46.696,48.049,49.401,50.754,52.106,53.459
685,1,48.0531,0.02815,42.642,43.995,45.348,46.7,48.053,49.406,50.758,52.111,53.464
686,1,48.0576,0.02816,42.644,43.998,45.351,46.704,48.058,49.411,50.764,52.118,53.471
687,1,48.0621,0.02816,42.648,44.002,45.355,46.709,48.062,49.416,50.769,52.122,53.476
688,1,48.0666,0.02816,42.652,44.006,45.359,46.713,48.067,49.42,50.774,52.127,53.481
689,1,48.071,0.02816,42.656,44.01,45.364,46.717,48.071,49.425,50.778,52.132,53.486
690,1,48.0755,0.02816,42.66,44.014,45.368,46.722,48.076,49.429,50.783,52.137,53.491
691,1,48.08,0.02816,42.664,44.018,45.372,46.726,48.08,49.434,50.788,52.142,53.496
692,1,48.0844,0.02816,42.668,44.022,45.376,46.73,48.084,49.438,50.793,52.147,53.501
693,1,48.0889,0.02816,42.672,44.026,45.381,46.735,48.089,49.443,50.797,52.151,53.506
694,1,48.0933,0.02817,42.674,44.029,45.384,46.739,48.093,49.448,50.803,52.158,53.512
695,1,48.0977,0.02817,42.678,44.033,45.388,46.743,48.098,49.453,50.808,52.162,53.517
696,1,48.1022,0.02817,42.682,44.037,45.392,46.747,48.102,49.457,50.812,52.167,53.522
697,1,48.1066,0.02817,42.686,44.041,45.396,46.751,48.107,49.462,50.817,52.172,53.527
698,1,48.111,0.02817,42.69,44.045,45.4,46.756,48.111,49.466,50.822,52.177,53.532
699,1,48.1154,0.02817,42.694,44.049,45.405,46.76,48.115,49.471,50.826,52.182,53.537
700,1,48.1198,0.02817,42.698,44.053,45.409,46.764,48.12,49.475,50.831,52.186,53.542
701,1,48.1242,0.02817,42.702,44.057,45.413,46.769,48.124,49.48,50.836,52.191,53.547
702,1,48.1286,0.02818,42.704,44.06,45.416,46.772,48.129,49.485,50.841,52.197,53.554
703,1,48.133,0.02818,42.707,44.064,45.42,46.777,48.133,49.489,50.846,52.202,53.559
704,1,48.1374,0.02818,42.711,44.068,45.424,46.781,48.137,49.494,50.85,52.207,53.563
705,1,48.1418,0.02818,42.715,44.072,45.429,46.785,48.142,49.498,50.855,52.212,53.568
706,1,48.1462,0.02818,42.719,44.076,45.433,46.789,48.146,49.503,50.86,52.216,53.573
707,1,48.1505,0.02818,42.723,44.08,45.437,46.794,48.15,49.507,50.864,52.221,53.578
708,1,48.1549,0.02818,42.727,44.084,45.441,46.798,48.155,49.512,50.869,52.226,53.583
709,1,48.1592,0.02819,42.729,44.086,45.444,46.802,48.159,49.517,50.874,52.232,53.59
710,1,48.1636,0.02819,42.733,44.09,45.448,46.806,48.164,49.521,50.879,52.237,53.595
711,1,48.1679,0.02819,42.736,44.094,45.452,46.81,48.168,49.526,50.884,52.241,53.599
712,1,48.1723,0.02819,42.74,44.098,45.456,46.814,48.172,49.53,50.888,52.246,53.604
713,1,48.1766,0.02819,42.744,44.102,45.46,46.819,48.177,49.535,50.893,52.251,53.609
714,1,48.1809,0.02819,42.748,44.106,45.464,46.823,48.181,49.539,50.897,52.256,53.614
715,1,48.1853,0.02819,42.752,44.11,45.469,46.827,48.185,49.544,50.902,52.26,53.619
716,1,48.1896,0.02819,42.756,44.114,45.473,46.831,48.19,49.548,50.907,52.265,53.623
717,1,48.1939,0.0282,42.758,44.117,45.476,46.835,48.194,49.553,50.912,52.271,53.63
718,1,48.1982,0.0282,42.761,44.121,45.48,46.839,48.198,49.557,50.917,52.276,53.635
719,1,48.2025,0.0282,42.765,44.125,45.484,46.843,48.202,49.562,50.921,52.28,53.64
720,1,48.2068,0.0282,42.769,44.129,45.488,46.847,48.207,49.566,50.926,52.285,53.645
721,1,48.2111,0.0282,42.773,44.132,45.492,46.852,48.211,49.571,50.93,52.29,53.649
722,1,48.2153,0.0282,42.777,44.136,45.496,46.856,48.215,49.575,50.935,52.294,53.654
723,1,48.2196,0.0282,42.78,44.14,45.5,46.86,48.22,49.579,50.939,52.299,53.659
724,1,48.2239,0.0282,42.784,44.144,45.504,46.864,48.224,49.584,50.944,52.304,53.664
725,1,48.2282,0.02821,42.786,44.147,45.507,46.868,48.228,49.589,50.949,52.31,53.67
726,1,48.2324,0.02821,42.79,44.15,45.511,46.872,48.232,49.593,50.954,52.314,53.675
727,1,48.2367,0.02821,42.794,44.154,45.515,46.876,48.237,49.597,50.958,52.319,53.68
728,1,48.2409,0.02821,42.797,44.158,45.519,46.88,48.241,49.602,50.963,52.324,53.684
729,1,48.2452,0.02821,42.801,44.162,45.523,46.884,48.245,49.606,50.967,52.328,53.689
730,1,48.2494,0.02821,42.805,44.166,45.527,46.888,48.249,49.611,50.972,52.333,53.694
731,1,48.2536,0.02821,42.809,44.17,45.531,46.892,48.254,49.615,50.976,52.337,53.699
732,1,48.2579,0.02822,42.811,44.172,45.534,46.896,48.258,49.62,50.982,52.343,53.705
733,1,48.2621,0.02822,42.814,44.176,45.538,46.9,48.262,49.624,50.986,52.348,53.71
734,1,48.2663,0.02822,42.818,44.18,45.542,46.904,48.266,49.628,50.99,52.353,53.715
735,1,48.2705,0.02822,42.822,44.184,45.546,46.908,48.27,49.633,50.995,52.357,53.719
736,1,48.2747,0.02822,42.825,44.188,45.55,46.912,48.275,49.637,50.999,52.362,53.724
737,1,48.2789,0.02822,42.829,44.192,45.554,46.916,48.279,49.641,51.004,52.366,53.729
738,1,48.2831,0.02822,42.833,44.195,45.558,46.921,48.283,49.646,51.008,52.371,53.733
739,1,48.2873,0.02823,42.835,44.198,45.561,46.924,48.287,49.65,51.014,52.377,53.74
740,1,48.2915,0.02823,42.838,44.202,45.565,46.928,48.292,49.655,51.018,52.381,53.745
741,1,48.2956,0.02823,42.842,44.205,45.569,46.932,48.296,49.659,51.022,52.386,53.749
742,1,48.2998,0.02823,42.846,44.209,45.573,46.936,48.3,49.663,51.027,52.39,53.754
743,1,48.304,0.02823,42.85,44.213,45.577,46.94,48.304,49.668,51.031,52.395,53.758
744,1,48.3081,0.02823,42.853,44.217,45.581,46.944,48.308,49.672,51.036,52.399,53.763
745,1,48.3123,0.02823,42.857,44.221,45.585,46.948,48.312,49.676,51.04,52.404,53.768
746,1,48.3164,0.02823,42.861,44.224,45.588,46.952,48.316,49.68,51.044,52.408,53.772
747,1,48.3206,0.02824,42.862,44.227,45.591,46.956,48.321,49.685,51.05,52.414,53.779
748,1,48.3247,0.02824,42.866,44.231,45.595,46.96,48.325,49.689,51.054,52.419,53.783
749,1,48.3288,0.02824,42.87,44.234,45.599,46.964,48.329,49.694,51.058,52.423,53.788
750,1,48.333,0.02824,42.873,44.238,45.603,46.968,48.333,49.698,51.063,52.428,53.793
751,1,48.3371,0.02824,42.877,44.242,45.607,46.972,48.337,49.702,51.067,52.432,53.797
752,1,48.3412,0.02824,42.881,44.246,45.611,46.976,48.341,49.706,51.072,52.437,53.802
753,1,48.3453,0.02824,42.884,44.249,45.615,46.98,48.345,49.711,51.076,52.441,53.806
754,1,48.3494,0.02825,42.886,44.252,45.618,46.984,48.349,49.715,51.081,52.447,53.813
755,1,48.3535,0.02825,42.89,44.256,45.622,46.988,48.354,49.719,51.085,52.451,53.817
756,1,48.3576,0.02825,42.893,44.259,45.625,46.991,48.358,49.724,51.09,52.456,53.822
757,1,48.3617,0.02825,42.897,44.263,45.629,46.995,48.362,49.728,51.094,52.46,53.827
758,1,48.3658,0.02825,42.9,44.267,45.633,46.999,48.366,49.732,51.098,52.465,53.831
759,1,48.3699,0.02825,42.904,44.271,45.637,47.003,48.37,49.736,51.103,52.469,53.836
760,1,48.3739,0.02825,42.908,44.274,45.641,47.007,48.374,49.74,51.107,52.474,53.84
761,1,48.378,0.02825,42.911,44.278,45.645,47.011,48.378,49.745,51.111,52.478,53.845
762,1,48.3821,0.02826,42.913,44.28,45.648,47.015,48.382,49.749,51.117,52.484,53.851
763,1,48.3861,0.02826,42.917,44.284,45.651,47.019,48.386,49.753,51.121,52.488,53.856
764,1,48.3902,0.02826,42.92,44.288,45.655,47.023,48.39,49.758,51.125,52.493,53.86
765,1,48.3942,0.02826,42.924,44.291,45.659,47.027,48.394,49.762,51.129,52.497,53.865
766,1,48.3982,0.02826,42.927,44.295,45.663,47.03,48.398,49.766,51.134,52.501,53.869
767,1,48.4023,0.02826,42.931,44.299,45.667,47.034,48.402,49.77,51.138,52.506,53.874
768,1,48.4063,0.02826,42.934,44.302,45.67,47.038,48.406,49.774,51.142,52.51,53.878
769,1,48.4103,0.02827,42.936,44.305,45.673,47.042,48.41,49.779,51.147,52.516,53.885
770,1,48.4143,0.02827,42.94,44.308,45.677,47.046,48.414,49.783,51.152,52.52,53.889
771,1,48.4184,0.02827,42.943,44.312,45.681,47.05,48.418,49.787,51.156,52.525,53.894
772,1,48.4224,0.02827,42.947,44.316,45.685,47.053,48.422,49.791,51.16,52.529,53.898
773,1,48.4264,0.02827,42.95,44.319,45.688,47.057,48.426,49.795,51.164,52.533,53.902
774,1,48.4304,0.02827,42.954,44.323,45.692,47.061,48.43,49.8,51.169,52.538,53.907
775,1,48.4343,0.02827,42.957,44.327,45.696,47.065,48.434,49.804,51.173,52.542,53.911
776,1,48.4383,0.02828,42.959,44.329,45.699,47.068,48.438,49.808,51.178,52.548,53.918
777,1,48.4423,0.02828,42.963,44.332,45.702,47.072,48.442,49.812,51.182,52.552,53.922
778,1,48.4463,0.02828,42.966,44.336,45.706,47.076,48.446,49.816,51.186,52.556,53.927
779,1,48.4502,0.02828,42.97,44.34,45.71,47.08,48.45,49.82,51.191,52.561,53.931
780,1,48.4542,0.02828,42.973,44.343,45.714,47.084,48.454,49.824,51.195,52.565,53.935
781,1,48.4582,0.02828,42.977,44.347,45.717,47.088,48.458,49.829,51.199,52.569,53.94
782,1,48.4621,0.02828,42.98,44.351,45.721,47.092,48.462,49.833,51.203,52.574,53.944
783,1,48.4661,0.02829,42.982,44.353,45.724,47.095,48.466,49.837,51.208,52.579,53.951
784,1,48.47,0.02829,42.985,44.356,45.728,47.099,48.47,49.841,51.212,52.584,53.955
785,1,48.4739,0.02829,42.989,44.36,45.731,47.103,48.474,49.845,51.217,52.588,53.959
786,1,48.4779,0.02829,42.992,44.364,45.735,47.106,48.478,49.849,51.221,52.592,53.964
787,1,48.4818,0.02829,42.996,44.367,45.739,47.11,48.482,49.853,51.225,52.596,53.968
788,1,48.4857,0.02829,42.999,44.371,45.742,47.114,48.486,49.857,51.229,52.601,53.972
789,1,48.4896,0.02829,43.003,44.374,45.746,47.118,48.49,49.861,51.233,52.605,53.977
790,1,48.4935,0.02829,43.006,44.378,45.75,47.122,48.494,49.865,51.237,52.609,53.981
791,1,48.4974,0.0283,43.007,44.38,45.752,47.125,48.497,49.87,51.242,52.615,53.987
792,1,48.5013,0.0283,43.011,44.384,45.756,47.129,48.501,49.874,51.246,52.619,53.992
793,1,48.5052,0.0283,43.014,44.387,45.76,47.133,48.505,49.878,51.251,52.623,53.996
794,1,48.5091,0.0283,43.018,44.391,45.763,47.136,48.509,49.882,51.255,52.628,54
795,1,48.513,0.0283,43.021,44.394,45.767,47.14,48.513,49.886,51.259,52.632,54.005
796,1,48.5169,0.0283,43.025,44.398,45.771,47.144,48.517,49.89,51.263,52.636,54.009
797,1,48.5207,0.0283,43.028,44.401,45.774,47.148,48.521,49.894,51.267,52.64,54.013
798,1,48.5246,0.02831,43.03,44.403,45.777,47.151,48.525,49.898,51.272,52.646,54.02
799,1,48.5285,0.02831,43.033,44.407,45.781,47.155,48.528,49.902,51.276,52.65,54.024
800,1,48.5323,0.02831,43.037,44.41,45.784,47.158,48.532,49.906,51.28,52.654,54.028
801,1,48.5362,0.02831,43.04,44.414,45.788,47.162,48.536,49.91,51.284,52.658,54.032
802,1,48.54,0.02831,43.043,44.417,45.792,47.166,48.54,49.914,51.288,52.663,54.037
803,1,48.5438,0.02831,43.047,44.421,45.795,47.17,48.544,49.918,51.292,52.667,54.041
804,1,48.5477,0.02831,43.05,44.425,45.799,47.173,48.548,49.922,51.296,52.671,54.045
805,1,48.5515,0.02832,43.052,44.427,45.802,47.177,48.552,49.926,51.301,52.676,54.051
806,1,48.5553,0.02832,43.055,44.43,45.805,47.18,48.555,49.93,51.305,52.681,54.056
807,1,48.5591,0.02832,43.058,44.434,45.809,47.184,48.559,49.934,51.309,52.685,54.06
808,1,48.563,0.02832,43.062,44.437,45.812,47.188,48.563,49.938,51.314,52.689,54.064
809,1,48.5668,0.02832,43.065,44.441,45.816,47.191,48.567,49.942,51.318,52.693,54.068
810,1,48.5706,0.02832,43.069,44.444,45.82,47.195,48.571,49.946,51.322,52.697,54.073
811,1,48.5744,0.02832,43.072,44.448,45.823,47.199,48.574,49.95,51.326,52.701,54.077
812,1,48.5782,0.02833,43.073,44.45,45.826,47.202,48.578,49.954,51.331,52.707,54.083
813,1,48.5819,0.02833,43.077,44.453,45.829,47.206,48.582,49.958,51.335,52.711,54.087
814,1,48.5857,0.02833,43.08,44.456,45.833,47.209,48.586,49.962,51.339,52.715,54.091
815,1,48.5895,0.02833,43.083,44.46,45.836,47.213,48.59,49.966,51.343,52.719,54.096
816,1,48.5933,0.02833,43.087,44.463,45.84,47.217,48.593,49.97,51.347,52.723,54.1
817,1,48.597,0.02833,43.09,44.467,45.843,47.22,48.597,49.974,51.351,52.727,54.104
818,1,48.6008,0.02833,43.093,44.47,45.847,47.224,48.601,49.978,51.355,52.731,54.108
819,1,48.6045,0.02834,43.095,44.472,45.85,47.227,48.604,49.982,51.359,52.737,54.114
820,1,48.6083,0.02834,43.098,44.476,45.853,47.231,48.608,49.986,51.363,52.741,54.119
821,1,48.612,0.02834,43.101,44.479,45.857,47.234,48.612,49.99,51.367,52.745,54.123
822,1,48.6158,0.02834,43.105,44.482,45.86,47.238,48.616,49.994,51.371,52.749,54.127
823,1,48.6195,0.02834,43.108,44.486,45.864,47.242,48.62,49.997,51.375,52.753,54.131
824,1,48.6232,0.02834,43.111,44.489,45.867,47.245,48.623,50.001,51.379,52.757,54.135
825,1,48.627,0.02834,43.115,44.493,45.871,47.249,48.627,50.005,51.383,52.761,54.139
826,1,48.6307,0.02835,43.116,44.495,45.873,47.252,48.631,50.009,51.388,52.767,54.145
827,1,48.6344,0.02835,43.119,44.498,45.877,47.256,48.634,50.013,51.392,52.771,54.15
828,1,48.6381,0.02835,43.123,44.501,45.88,47.259,48.638,50.017,51.396,52.775,54.154
829,1,48.6418,0.02835,43.126,44.505,45.884,47.263,48.642,50.021,51.4,52.779,54.158
830,1,48.6455,0.02835,43.129,44.508,45.887,47.266,48.646,50.025,51.404,52.783,54.162
831,1,48.6492,0.02835,43.132,44.512,45.891,47.27,48.649,50.028,51.408,52.787,54.166
832,1,48.6529,0.02835,43.136,44.515,45.894,47.274,48.653,50.032,51.412,52.791,54.17
833,1,48.6566,0.02835,43.139,44.518,45.898,47.277,48.657,50.036,51.415,52.795,54.174
834,1,48.6602,0.02836,43.14,44.52,45.9,47.28,48.66,50.04,51.42,52.8,54.18
835,1,48.6639,0.02836,43.143,44.524,45.904,47.284,48.664,50.044,51.424,52.804,54.184
