Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
558,1,81.0468,0.03605,69.36,72.282,75.203,78.125,81.047,83.969,86.89,89.812,92.734
559,1,81.0802,0.03606,69.385,72.309,75.233,78.156,81.08,84.004,86.928,89.851,92.775
560,1,81.1134,0.03607,69.41,72.336,75.262,78.188,81.113,84.039,86.965,89.891,92.816
561,1,81.1467,0.03608,69.436,72.363,75.291,78.219,81.147,84.074,87.002,89.93,92.858
562,1,81.1799,0.03608,69.464,72.393,75.322,78.251,81.18,84.109,87.038,89.967,92.896
563,1,81.2131,0.03609,69.489,72.42,75.351,78.282,81.213,84.144,87.075,90.006,92.937
564,1,81.2463,0.0361,69.514,72.447,75.38,78.313,81.246,84.179,87.112,90.045,92.978
565,1,81.2795,0.03611,69.539,72.474,75.409,78.344,81.28,84.215,87.15,90.085,93.02
566,1,81.3126,0.03611,69.568,72.504,75.44,78.376,81.313,84.249,87.185,90.121,93.057
567,1,81.3457,0.03612,69.593,72.531,75.469,78.407,81.346,84.284,87.222,90.16,93.099
568,1,81.3788,0.03613,69.618,72.558,75.498,78.439,81.379,84.319,87.259,90.199,93.14
569,1,81.4118,0.03613,69.646,72.588,75.529,78.47,81.412,84.353,87.295,90.236,93.177
570,1,81.4448,0.03614,69.671,72.615,75.558,78.501,81.445,84.388,87.332,90.275,93.218
571,1,81.4778,0.03615,69.696,72.642,75.587,78.532,81.478,84.423,87.369,90.314,93.259
572,1,81.5108,0.03616,69.721,72.669,75.616,78.563,81.511,84.458,87.406,90.353,93.301
573,1,81.5437,0.03616,69.749,72.698,75.646,78.595,81.544,84.492,87.441,90.39,93.338
574,1,81.5766,0.03617,69.774,72.725,75.675,78.626,81.577,84.527,87.478,90.428,93.379
575,1,81.6095,0.03618,69.799,72.752,75.704,78.657,81.61,84.562,87.515,90.467,93.42
576,1,81.6423,0.03619,69.824,72.778,75.733,78.688,81.642,84.597,87.552,90.506,93.461
577,1,81.6752,0.03619,69.852,72.808,75.764,78.719,81.675,84.631,87.587,90.543,93.499
578,1,81.708,0.0362,69.877,72.835,75.792,78.75,81.708,84.666,87.624,90.581,93.539
579,1,81.7407,0.03621,69.901,72.861,75.821,78.781,81.741,84.701,87.66,90.62,93.58
580,1,81.7735,0.03622,69.926,72.888,75.85,78.812,81.774,84.735,87.697,90.659,93.621
581,1,81.8062,0.03622,69.954,72.917,75.88,78.843,81.806,84.769,87.732,90.695,93.658
582,1,81.8389,0.03623,69.979,72.944,75.909,78.874,81.839,84.804,87.769,90.734,93.699
583,1,81.8715,0.03624,70.003,72.97,75.937,78.904,81.872,84.839,87.806,90.773,93.74
584,1,81.9042,0.03624,70.031,73,75.968,78.936,81.904,84.872,87.841,90.809,93.777
585,1,81.9368,0.03625,70.056,73.026,75.996,78.967,81.937,84.907,87.877,90.847,93.818
586,1,81.9694,0.03626,70.081,73.053,76.025,78.997,81.969,84.942,87.914,90.886,93.858
587,1,82.0019,0.03627,70.105,73.079,76.053,79.028,82.002,84.976,87.95,90.925,93.899
588,1,82.0345,0.03627,70.133,73.108,76.084,79.059,82.034,85.01,87.985,90.961,93.936
589,1,82.067,0.03628,70.157,73.135,76.112,79.09,82.067,85.044,88.022,90.999,93.977
590,1,82.0994,0.03629,70.182,73.161,76.141,79.12,82.099,85.079,88.058,91.038,94.017
591,1,82.1319,0.0363,70.206,73.188,76.169,79.151,82.132,85.113,88.095,91.076,94.057
592,1,82.1643,0.0363,70.234,73.217,76.199,79.182,82.164,85.147,88.129,91.112,94.095
593,1,82.1967,0.03631,70.258,73.243,76.228,79.212,82.197,85.181,88.166,91.15,94.135
594,1,82.2291,0.03632,70.283,73.269,76.256,79.243,82.229,85.216,88.202,91.189,94.175
595,1,82.2614,0.03633,70.307,73.296,76.284,79.273,82.261,85.25,88.239,91.227,94.216
596,1,82.2938,0.03633,70.335,73.325,76.314,79.304,82.294,85.284,88.273,91.263,94.253
597,1,82.3261,0.03634,70.359,73.351,76.343,79.334,82.326,85.318,88.31,91.301,94.293
598,1,82.3583,0.03635,70.383,73.377,76.371,79.365,82.358,85.352,88.346,91.339,94.333
599,1,82.3906,0.03636,70.408,73.403,76.399,79.395,82.391,85.386,88.382,91.378,94.373
600,1,82.4228,0.03636,70.435,73.432,76.429,79.426,82.423,85.42,88.417,91.413,94.41
601,1,82.455,0.03637,70.459,73.458,76.457,79.456,82.455,85.454,88.453,91.452,94.451
602,1,82.4872,0.03638,70.484,73.485,76.485,79.486,82.487,85.488,88.489,91.49,94.491
603,1,82.5193,0.03639,70.508,73.511,76.514,79.516,82.519,85.522,88.525,91.528,94.531
604,1,82.5514,0.03639,70.535,73.539,76.543,79.547,82.551,85.555,88.559,91.564,94.568
605,1,82.5835,0.0364,70.559,73.565,76.571,79.577,82.584,85.59,88.596,91.602,94.608
606,1,82.6156,0.03641,70.583,73.591,76.6,79.608,82.616,85.624,88.632,91.64,94.648
607,1,82.6476,0.03642,70.607,73.618,76.628,79.638,82.648,85.658,88.668,91.678,94.688
608,1,82.6796,0.03642,70.635,73.646,76.657,79.668,82.68,85.691,88.702,91.713,94.724
609,1,82.7116,0.03643,70.659,73.672,76.685,79.698,82.712,85.725,88.738,91.751,94.764
610,1,82.7436,0.03644,70.683,73.698,76.713,79.728,82.744,85.759,88.774,91.789,94.804
611,1,82.7755,0.03645,70.707,73.724,76.741,79.758,82.776,85.793,88.81,91.827,94.844
612,1,82.8074,0.03645,70.734,73.752,76.771,79.789,82.807,85.826,88.844,91.862,94.881
613,1,82.8393,0.03646,70.758,73.778,76.799,79.819,82.839,85.86,88.88,91.9,94.921
614,1,82.8712,0.03647,70.782,73.804,76.827,79.849,82.871,85.894,88.916,91.938,94.96
615,1,82.903,0.03648,70.806,73.83,76.854,79.879,82.903,85.927,88.952,91.976,95
616,1,82.9348,0.03648,70.833,73.858,76.884,79.909,82.935,85.96,88.986,92.011,95.037
617,1,82.9666,0.03649,70.857,73.884,76.912,79.939,82.967,85.994,89.022,92.049,95.076
618,1,82.9984,0.0365,70.881,73.91,76.94,79.969,82.998,86.028,89.057,92.087,95.116
619,1,83.0301,0.0365,70.908,73.938,76.969,80,83.03,86.061,89.091,92.122,95.152
620,1,83.0618,0.03651,70.931,73.964,76.997,80.029,83.062,86.094,89.127,92.16,95.192
621,1,83.0935,0.03652,70.955,73.99,77.024,80.059,83.094,86.128,89.163,92.197,95.232
622,1,83.1251,0.03653,70.979,74.015,77.052,80.089,83.125,86.162,89.198,92.235,95.271
623,1,83.1568,0.03653,71.006,74.044,77.081,80.119,83.157,86.195,89.232,92.27,95.308
624,1,83.1884,0.03654,71.03,74.069,77.109,80.149,83.188,86.228,89.268,92.308,95.347
625,1,83.22,0.03655,71.053,74.095,77.137,80.178,83.22,86.262,89.303,92.345,95.387
626,1,83.2515,0.03656,71.077,74.12,77.164,80.208,83.252,86.295,89.339,92.383,95.426
627,1,83.2831,0.03656,71.104,74.149,77.193,80.238,83.283,86.328,89.373,92.418,95.462
628,1,83.3146,0.03657,71.127,74.174,77.221,80.268,83.315,86.361,89.408,92.455,95.502
629,1,83.3461,0.03658,71.151,74.2,77.248,80.297,83.346,86.395,89.444,92.493,95.541
630,1,83.3775,0.03659,71.174,74.225,77.276,80.327,83.378,86.428,89.479,92.53,95.581
631,1,83.4089,0.03659,71.201,74.253,77.305,80.357,83.409,86.461,89.513,92.565,95.617
632,1,83.4403,0.0366,71.225,74.279,77.332,80.386,83.44,86.494,89.548,92.602,95.656
633,1,83.4717,0.03661,71.248,74.304,77.36,80.416,83.472,86.528,89.583,92.639,95.695
634,1,83.5031,0.03662,71.272,74.329,77.387,80.445,83.503,86.561,89.619,92.677,95.735
635,1,83.5344,0.03662,71.298,74.357,77.416,80.475,83.534,86.593,89.652,92.711,95.771
636,1,83.5657,0.03663,71.322,74.383,77.444,80.505,83.566,86.627,89.688,92.749,95.81
637,1,83.597,0.03664,71.345,74.408,77.471,80.534,83.597,86.66,89.723,92.786,95.849
638,1,83.6283,0.03665,71.368,74.433,77.498,80.563,83.628,86.693,89.758,92.823,95.888
639,1,83.6595,0.03665,71.395,74.461,77.527,80.593,83.66,86.726,89.792,92.858,95.924
640,1,83.6907,0.03666,71.418,74.486,77.554,80.623,83.691,86.759,89.827,92.895,95.963
641,1,83.7219,0.03667,71.442,74.512,77.582,80.652,83.722,86.792,89.862,92.932,96.002
642,1,83.753,0.03668,71.465,74.537,77.609,80.681,83.753,86.825,89.897,92.969,96.041
643,1,83.7842,0.03668,71.491,74.565,77.638,80.711,83.784,86.857,89.931,93.004,96.077
644,1,83.8153,0.03669,71.515,74.59,77.665,80.74,83.815,86.89,89.966,93.041,96.116
645,1,83.8464,0.0367,71.538,74.615,77.692,80.769,83.846,86.924,90.001,93.078,96.155
646,1,83.8774,0.03671,71.561,74.64,77.719,80.798,83.877,86.957,90.036,93.115,96.194
647,1,83.9085,0.03671,71.587,74.668,77.748,80.828,83.908,86.989,90.069,93.149,96.23
648,1,83.9395,0.03672,71.61,74.693,77.775,80.857,83.94,87.022,90.104,93.186,96.269
649,1,83.9705,0.03673,71.634,74.718,77.802,80.886,83.97,87.055,90.139,93.223,96.307
650,1,84.0014,0.03674,71.657,74.743,77.829,80.915,84.001,87.088,90.174,93.26,96.346
651,1,84.0324,0.03674,71.683,74.77,77.858,80.945,84.032,87.12,90.207,93.294,96.382
652,1,84.0633,0.03675,71.706,74.795,77.885,80.974,84.063,87.153,90.242,93.331,96.421
653,1,84.0941,0.03676,71.729,74.82,77.912,81.003,84.094,87.185,90.277,93.368,96.459
654,1,84.125,0.03677,71.752,74.845,77.938,81.032,84.125,87.218,90.312,93.405,96.498
655,1,84.1558,0.03677,71.778,74.873,77.967,81.061,84.156,87.25,90.345,93.439,96.533
656,1,84.1867,0.03678,71.801,74.898,77.994,81.09,84.187,87.283,90.379,93.476,96.572
657,1,84.2174,0.03679,71.824,74.922,78.021,81.119,84.217,87.316,90.414,93.512,96.611
658,1,84.2482,0.0368,71.847,74.947,78.048,81.148,84.248,87.349,90.449,93.549,96.65
659,1,84.2789,0.0368,71.873,74.975,78.076,81.177,84.279,87.38,90.482,93.583,96.685
660,1,84.3096,0.03681,71.896,74.999,78.103,81.206,84.31,87.413,90.516,93.62,96.723
661,1,84.3403,0.03682,71.919,75.024,78.129,81.235,84.34,87.446,90.551,93.657,96.762
662,1,84.371,0.03683,71.941,75.049,78.156,81.264,84.371,87.478,90.586,93.693,96.801
663,1,84.4016,0.03683,71.968,75.076,78.185,81.293,84.402,87.51,90.619,93.727,96.836
664,1,84.4323,0.03684,71.99,75.101,78.211,81.322,84.432,87.543,90.653,93.764,96.874
665,1,84.4628,0.03685,72.013,75.125,78.238,81.35,84.463,87.575,90.688,93.8,96.913
666,1,84.4934,0.03686,72.036,75.15,78.265,81.379,84.493,87.608,90.722,93.837,96.951
667,1,84.5239,0.03686,72.062,75.177,78.293,81.408,84.524,87.639,90.755,93.871,96.986
668,1,84.5545,0.03687,72.084,75.202,78.319,81.437,84.554,87.672,90.79,93.907,97.025
669,1,84.585,0.03688,72.107,75.227,78.346,81.466,84.585,87.704,90.824,93.943,97.063
670,1,84.6154,0.03689,72.13,75.251,78.372,81.494,84.615,87.737,90.858,93.98,97.101
671,1,84.6459,0.03689,72.156,75.278,78.401,81.523,84.646,87.768,90.891,94.014,97.136
672,1,84.6763,0.0369,72.178,75.303,78.427,81.552,84.676,87.801,90.925,94.05,97.175
673,1,84.7067,0.03691,72.201,75.327,78.454,81.58,84.707,87.833,90.96,94.086,97.213
674,1,84.737,0.03692,72.223,75.352,78.48,81.609,84.737,87.865,90.994,94.122,97.251
675,1,84.7674,0.03692,72.249,75.379,78.508,81.638,84.767,87.897,91.027,94.156,97.286
676,1,84.7977,0.03693,72.271,75.403,78.535,81.666,84.798,87.929,91.061,94.192,97.324
677,1,84.828,0.03694,72.294,75.427,78.561,81.694,84.828,87.962,91.095,94.229,97.362
678,1,84.8583,0.03695,72.316,75.452,78.587,81.723,84.858,87.994,91.129,94.265,97.4
679,1,84.8885,0.03695,72.342,75.479,78.615,81.752,84.888,88.025,91.162,94.298,97.435
680,1,84.9188,0.03696,72.364,75.503,78.642,81.78,84.919,88.057,91.196,94.335,97.473
681,1,84.949,0.03697,72.387,75.527,78.668,81.808,84.949,88.09,91.23,94.371,97.511
682,1,84.9791,0.03698,72.409,75.552,78.694,81.837,84.979,88.122,91.264,94.407,97.549
683,1,85.0093,0.03698,72.435,75.578,78.722,81.866,85.009,88.153,91.297,94.44,97.584
684,1,85.0394,0.03699,72.457,75.603,78.748,81.894,85.039,88.185,91.331,94.476,97.622
685,1,85.0695,0.037,72.479,75.627,78.774,81.922,85.07,88.217,91.365,94.512,97.66
686,1,85.0996,0.03701,72.501,75.651,78.801,81.95,85.1,88.249,91.399,94.548,97.698
687,1,85.1297,0.03701,72.527,75.678,78.828,81.979,85.13,88.28,91.431,94.582,97.732
688,1,85.1597,0.03702,72.549,75.702,78.854,82.007,85.16,88.312,91.465,94.618,97.77
689,1,85.1897,0.03703,72.571,75.726,78.881,82.035,85.19,88.344,91.499,94.653,97.808
690,1,85.2197,0.03704,72.594,75.75,78.907,82.063,85.22,88.376,91.533,94.689,97.846
691,1,85.2497,0.03704,72.619,75.777,78.934,82.092,85.25,88.407,91.565,94.723,97.88
692,1,85.2796,0.03705,72.641,75.801,78.96,82.12,85.28,88.439,91.599,94.758,97.918
693,1,85.3096,0.03706,72.663,75.825,78.986,82.148,85.31,88.471,91.633,94.794,97.956
694,1,85.3395,0.03706,72.689,75.851,79.014,82.177,85.34,88.502,91.665,94.828,97.99
695,1,85.3693,0.03707,72.711,75.875,79.04,82.205,85.369,88.534,91.699,94.863,98.028
696,1,85.3992,0.03708,72.733,75.899,79.066,82.233,85.399,88.566,91.732,94.899,98.066
697,1,85.429,0.03709,72.755,75.923,79.092,82.26,85.429,88.598,91.766,94.935,98.103
698,1,85.4588,0.03709,72.78,75.95,79.119,82.289,85.459,88.628,91.798,94.968,98.137
699,1,85.4886,0.0371,72.802,75.974,79.145,82.317,85.489,88.66,91.832,95.003,98.175
700,1,85.5184,0.03711,72.824,75.998,79.171,82.345,85.518,88.692,91.866,95.039,98.213
701,1,85.5481,0.03712,72.846,76.021,79.197,82.373,85.548,88.724,91.899,95.075,98.25
702,1,85.5778,0.03712,72.871,76.048,79.225,82.401,85.578,88.754,91.931,95.108,98.284
703,1,85.6075,0.03713,72.893,76.072,79.25,82.429,85.608,88.786,91.965,95.143,98.322
704,1,85.6372,0.03714,72.915,76.096,79.276,82.457,85.637,88.818,91.998,95.179,98.359
705,1,85.6668,0.03715,72.937,76.119,79.302,82.484,85.667,88.849,92.032,95.214,98.397
706,1,85.6964,0.03715,72.962,76.146,79.329,82.513,85.696,88.88,92.064,95.247,98.431
707,1,85.726,0.03716,72.984,76.169,79.355,82.54,85.726,88.912,92.097,95.283,98.468
708,1,85.7556,0.03717,73.005,76.193,79.381,82.568,85.756,88.943,92.131,95.318,98.506
709,1,85.7852,0.03718,73.027,76.217,79.406,82.596,85.785,88.975,92.164,95.354,98.543
710,1,85.8147,0.03718,73.052,76.243,79.434,82.624,85.815,89.005,92.196,95.386,98.577
711,1,85.8442,0.03719,73.074,76.267,79.459,82.652,85.844,89.037,92.229,95.422,98.614
712,1,85.8737,0.0372,73.096,76.29,79.485,82.679,85.874,89.068,92.263,95.457,98.652
713,1,85.9032,0.03721,73.117,76.314,79.51,82.707,85.903,89.1,92.296,95.493,98.689
714,1,85.9326,0.03721,73.142,76.34,79.537,82.735,85.933,89.13,92.328,95.525,98.723
715,1,85.9621,0.03722,73.164,76.364,79.563,82.763,85.962,89.162,92.361,95.561,98.76
716,1,85.9915,0.03723,73.186,76.387,79.589,82.79,85.992,89.193,92.394,95.596,98.797
717,1,86.0208,0.03724,73.207,76.411,79.614,82.817,86.021,89.224,92.428,95.631,98.834
718,1,86.0502,0.03724,73.232,76.437,79.641,82.846,86.05,89.255,92.459,95.664,98.868
719,1,86.0795,0.03725,73.254,76.46,79.667,82.873,86.08,89.286,92.492,95.699,98.905
720,1,86.1089,0.03726,73.275,76.484,79.692,82.9,86.109,89.317,92.526,95.734,98.943
721,1,86.1381,0.03727,73.297,76.507,79.717,82.928,86.138,89.348,92.559,95.769,98.98
722,1,86.1674,0.03727,73.322,76.533,79.744,82.956,86.167,89.379,92.59,95.802,99.013
723,1,86.1967,0.03728,73.343,76.556,79.77,82.983,86.197,89.41,92.624,95.837,99.05
724,1,86.2259,0.03729,73.364,76.58,79.795,83.011,86.226,89.441,92.657,95.872,99.087
725,1,86.2551,0.03729,73.389,76.606,79.822,83.039,86.255,89.472,92.688,95.904,99.121
726,1,86.2843,0.0373,73.411,76.629,79.847,83.066,86.284,89.503,92.721,95.94,99.158
727,1,86.3134,0.03731,73.432,76.652,79.873,83.093,86.313,89.534,92.754,95.974,99.195
728,1,86.3426,0.03732,73.453,76.676,79.898,83.12,86.343,89.565,92.787,96.01,99.232
729,1,86.3717,0.03732,73.478,76.702,79.925,83.148,86.372,89.595,92.818,96.042,99.265
730,1,86.4008,0.03733,73.499,76.725,79.95,83.175,86.401,89.626,92.851,96.077,99.302
731,1,85.7299,0.03764,72.822,76.049,79.276,82.503,85.73,88.957,92.184,95.411,98.637
732,1,85.7589,0.03765,72.844,76.072,79.301,82.53,85.759,88.988,92.217,95.445,98.674
733,1,85.788,0.03766,72.865,76.096,79.326,82.557,85.788,89.019,92.25,95.48,98.711
734,1,85.817,0.03767,72.886,76.119,79.352,82.584,85.817,89.05,92.282,95.515,98.748
735,1,85.846,0.03767,72.911,76.145,79.378,82.612,85.846,89.08,92.314,95.547,98.781
736,1,85.8749,0.03768,72.932,76.168,79.403,82.639,85.875,89.111,92.346,95.582,98.818
737,1,85.9039,0.03769,72.953,76.191,79.428,82.666,85.904,89.142,92.379,95.617,98.855
738,1,85.9328,0.0377,72.974,76.214,79.453,82.693,85.933,89.172,92.412,95.652,98.891
739,1,85.9617,0.0377,72.999,76.239,79.48,82.721,85.962,89.202,92.443,95.684,98.925
740,1,85.9906,0.03771,73.02,76.262,79.505,82.748,85.991,89.233,92.476,95.719,98.961
741,1,86.0194,0.03772,73.041,76.285,79.53,82.775,86.019,89.264,92.509,95.753,98.998
742,1,86.0483,0.03772,73.065,76.311,79.557,82.803,86.048,89.294,92.54,95.786,99.031
743,1,86.0771,0.03773,73.086,76.334,79.582,82.829,86.077,89.325,92.572,95.82,99.068
744,1,86.1059,0.03774,73.107,76.357,79.607,82.856,86.106,89.356,92.605,95.855,99.104
745,1,86.1347,0.03775,73.128,76.38,79.632,82.883,86.135,89.386,92.638,95.889,99.141
746,1,86.1634,0.03775,73.153,76.405,79.658,82.911,86.163,89.416,92.669,95.921,99.174
747,1,86.1921,0.03776,73.174,76.428,79.683,82.937,86.192,89.447,92.701,95.956,99.211
748,1,86.2209,0.03777,73.195,76.451,79.708,82.964,86.221,89.477,92.734,95.991,99.247
749,1,86.2495,0.03778,73.215,76.474,79.732,82.991,86.25,89.508,92.767,96.025,99.284
750,1,86.2782,0.03778,73.24,76.499,79.759,83.019,86.278,89.538,92.797,96.057,99.317
751,1,86.3069,0.03779,73.261,76.522,79.784,83.045,86.307,89.568,92.83,96.092,99.353
752,1,86.3355,0.0378,73.282,76.545,79.809,83.072,86.336,89.599,92.862,96.126,99.389
753,1,86.3641,0.0378,73.306,76.57,79.835,83.1,86.364,89.629,92.893,96.158,99.422
754,1,86.3927,0.03781,73.327,76.593,79.86,83.126,86.393,89.659,92.926,96.192,99.459
755,1,86.4212,0.03782,73.347,76.616,79.884,83.153,86.421,89.69,92.958,96.227,99.495
756,1,86.4498,0.03783,73.368,76.639,79.909,83.179,86.45,89.72,92.991,96.261,99.531
757,1,86.4783,0.03783,73.392,76.664,79.935,83.207,86.478,89.75,93.021,96.293,99.564
758,1,86.5068,0.03784,73.413,76.687,79.96,83.233,86.507,89.78,93.054,96.327,99.6
759,1,86.5353,0.03785,73.434,76.709,79.985,83.26,86.535,89.811,93.086,96.361,99.637
760,1,86.5638,0.03786,73.455,76.732,80.009,83.286,86.564,89.841,93.118,96.396,99.673
761,1,86.5922,0.03786,73.479,76.757,80.035,83.314,86.592,89.871,93.149,96.427,99.706
762,1,86.6206,0.03787,73.499,76.78,80.06,83.34,86.621,89.901,93.181,96.462,99.742
763,1,86.649,0.03788,73.52,76.802,80.084,83.367,86.649,89.931,93.214,96.496,99.778
764,1,86.6774,0.03788,73.544,76.827,80.111,83.394,86.677,89.961,93.244,96.527,99.811
765,1,86.7057,0.03789,73.565,76.85,80.135,83.42,86.706,89.991,93.276,96.562,99.847
766,1,86.7341,0.0379,73.585,76.872,80.16,83.447,86.734,90.021,93.309,96.596,99.883
767,1,86.7624,0.03791,73.606,76.895,80.184,83.473,86.762,90.052,93.341,96.63,99.919
768,1,86.7907,0.03791,73.63,76.92,80.21,83.5,86.791,90.081,93.371,96.661,99.952
769,1,86.819,0.03792,73.65,76.942,80.235,83.527,86.819,90.111,93.403,96.696,99.988
770,1,86.8472,0.03793,73.671,76.965,80.259,83.553,86.847,90.141,93.435,96.73,100.024
771,1,86.8754,0.03794,73.691,76.987,80.283,83.579,86.875,90.171,93.468,96.764,100.06
772,1,86.9037,0.03794,73.715,77.012,80.309,83.607,86.904,90.201,93.498,96.795,100.092
773,1,86.9319,0.03795,73.736,77.035,80.334,83.633,86.932,90.231,93.53,96.829,100.128
774,1,86.96,0.03796,73.756,77.057,80.358,83.659,86.96,90.261,93.562,96.863,100.164
775,1,86.9882,0.03796,73.78,77.082,80.384,83.686,86.988,90.29,93.592,96.894,100.196
776,1,87.0163,0.03797,73.8,77.104,80.408,83.712,87.016,90.32,93.624,96.928,100.232
777,1,87.0444,0.03798,73.821,77.127,80.433,83.738,87.044,90.35,93.656,96.962,100.268
778,1,87.0725,0.03799,73.841,77.149,80.457,83.765,87.072,90.38,93.688,96.996,100.304
779,1,87.1006,0.03799,73.865,77.174,80.483,83.792,87.101,90.41,93.719,97.027,100.336
780,1,87.1286,0.038,73.885,77.196,80.507,83.818,87.129,90.439,93.75,97.061,100.372
781,1,87.1567,0.03801,73.905,77.218,80.531,83.844,87.157,90.47,93.782,97.095,100.408
782,1,87.1847,0.03801,73.929,77.243,80.557,83.871,87.185,90.499,93.812,97.126,100.44
783,1,87.2126,0.03802,73.949,77.265,80.581,83.897,87.213,90.528,93.844,97.16,100.476
784,1,87.2406,0.03803,73.97,77.287,80.605,83.923,87.241,90.558,93.876,97.194,100.512
785,1,87.2686,0.03804,73.99,77.31,80.629,83.949,87.269,90.588,93.908,97.228,100.547
786,1,87.2965,0.03804,74.013,77.334,80.655,83.976,87.296,90.617,93.938,97.259,100.58
787,1,87.3244,0.03805,74.034,77.356,80.679,84.002,87.324,90.647,93.97,97.292,100.615
788,1,87.3523,0.03806,74.054,77.378,80.703,84.028,87.352,90.677,94.002,97.326,100.651
789,1,87.3801,0.03806,74.077,77.403,80.729,84.054,87.38,90.706,94.031,97.357,100.683
790,1,87.408,0.03807,74.098,77.425,80.753,84.08,87.408,90.736,94.063,97.391,100.718
791,1,87.4358,0.03808,74.118,77.447,80.777,84.106,87.436,90.765,94.095,97.424,100.754
792,1,87.4636,0.03809,74.138,77.469,80.801,84.132,87.464,90.795,94.127,97.458,100.79
793,1,87.4914,0.03809,74.161,77.494,80.826,84.159,87.491,90.824,94.156,97.489,100.822
794,1,87.5192,0.0381,74.181,77.516,80.85,84.185,87.519,90.854,94.188,97.523,100.857
795,1,87.5469,0.03811,74.201,77.538,80.874,84.21,87.547,90.883,94.22,97.556,100.893
796,1,87.5746,0.03812,74.221,77.56,80.898,84.236,87.575,90.913,94.251,97.59,100.928
797,1,87.6023,0.03812,74.245,77.584,80.924,84.263,87.602,90.942,94.281,97.62,100.96
798,1,87.63,0.03813,74.265,77.606,80.947,84.289,87.63,90.971,94.313,97.654,100.995
799,1,87.6577,0.03814,74.285,77.628,80.971,84.314,87.658,91.001,94.344,97.687,101.031
800,1,87.6853,0.03814,74.308,77.652,80.997,84.341,87.685,91.03,94.374,97.718,101.063
801,1,87.7129,0.03815,74.328,77.674,81.02,84.367,87.713,91.059,94.405,97.752,101.098
802,1,87.7405,0.03816,74.348,77.696,81.044,84.392,87.74,91.089,94.437,97.785,101.133
803,1,87.7681,0.03817,74.368,77.718,81.068,84.418,87.768,91.118,94.468,97.818,101.169
804,1,87.7956,0.03817,74.391,77.742,81.093,84.444,87.796,91.147,94.498,97.849,101.2
805,1,87.8232,0.03818,74.411,77.764,81.117,84.47,87.823,91.176,94.529,97.882,101.236
806,1,87.8507,0.03819,74.431,77.786,81.141,84.496,87.851,91.206,94.561,97.916,101.271
807,1,87.8782,0.03819,74.454,77.81,81.166,84.522,87.878,91.234,94.59,97.946,101.302
808,1,87.9056,0.0382,74.474,77.832,81.19,84.548,87.906,91.264,94.622,97.98,101.338
809,1,87.9331,0.03821,74.493,77.853,81.213,84.573,87.933,91.293,94.653,98.013,101.373
810,1,87.9605,0.03821,74.517,77.878,81.239,84.6,87.96,91.321,94.682,98.043,101.404
811,1,87.9879,0.03822,74.536,77.899,81.262,84.625,87.988,91.351,94.714,98.077,101.439
812,1,88.0153,0.03823,74.556,77.921,81.286,84.65,88.015,91.38,94.745,98.11,101.475
813,1,88.0427,0.03824,74.576,77.942,81.309,84.676,88.043,91.409,94.776,98.143,101.51
814,1,88.07,0.03824,74.599,77.967,81.334,84.702,88.07,91.438,94.806,98.173,101.541
815,1,88.0974,0.03825,74.618,77.988,81.358,84.728,88.097,91.467,94.837,98.207,101.576
816,1,88.1247,0.03826,74.638,78.01,81.381,84.753,88.125,91.496,94.868,98.24,101.611
817,1,88.1519,0.03826,74.661,78.034,81.407,84.779,88.152,91.525,94.897,98.27,101.643
818,1,88.1792,0.03827,74.681,78.055,81.43,84.805,88.179,91.554,94.928,98.303,101.678
819,1,88.2065,0.03828,74.7,78.077,81.453,84.83,88.206,91.583,94.96,98.336,101.713
820,1,88.2337,0.03829,74.72,78.098,81.477,84.855,88.234,91.612,94.991,98.369,101.748
821,1,88.2609,0.03829,74.743,78.122,81.502,84.881,88.261,91.64,95.02,98.399,101.779
822,1,88.2881,0.0383,74.762,78.144,81.525,84.907,88.288,91.67,95.051,98.432,101.814
823,1,88.3152,0.03831,74.782,78.165,81.548,84.932,88.315,91.699,95.082,98.465,101.849
824,1,88.3423,0.03831,74.805,78.189,81.574,84.958,88.342,91.727,95.111,98.495,101.88
825,1,88.3695,0.03832,74.824,78.211,81.597,84.983,88.37,91.756,95.142,98.528,101.915
826,1,88.3966,0.03833,74.844,78.232,81.62,85.008,88.397,91.785,95.173,98.561,101.95
827,1,88.4236,0.03834,74.863,78.253,81.643,85.033,88.424,91.814,95.204,98.594,101.984
828,1,88.4507,0.03834,74.886,78.277,81.668,85.06,88.451,91.842,95.233,98.624,102.015
829,1,88.4777,0.03835,74.905,78.298,81.691,85.085,88.478,91.871,95.264,98.657,102.05
830,1,88.5047,0.03836,74.925,78.32,81.715,85.11,88.505,91.9,95.295,98.69,102.085
831,1,88.5317,0.03836,74.947,78.343,81.74,85.136,88.532,91.928,95.324,98.72,102.116
832,1,88.5587,0.03837,74.967,78.365,81.763,85.161,88.559,91.957,95.355,98.753,102.151
833,1,88.5856,0.03838,74.986,78.386,81.786,85.186,88.586,91.986,95.385,98.785,102.185
834,1,88.6126,0.03838,75.009,78.41,81.811,85.212,88.613,92.014,95.415,98.815,102.216
835,1,88.6395,0.03839,75.028,78.431,81.834,85.237,88.64,92.042,95.445,98.848,102.251
836,1,88.6664,0.0384,75.047,78.452,81.857,85.262,88.666,92.071,95.476,98.881,102.286
